respondent_id,survey_year,technology,technology_family,selected
year_2_000446,year_2,HBase,DATABASE,False
year_2_000447,year_2,HBase,DATABASE,False
year_2_000448,year_2,HBase,DATABASE,False
year_2_000449,year_2,HBase,DATABASE,False
year_2_000451,year_2,HBase,DATABASE,False
year_2_000452,year_2,HBase,DATABASE,False
year_2_000453,year_2,HBase,DATABASE,False
year_2_000457,year_2,HBase,DATABASE,False
year_2_000458,year_2,HBase,DATABASE,False
year_2_000460,year_2,HBase,DATABASE,False
year_2_000461,year_2,HBase,DATABASE,False
year_2_000462,year_2,HBase,DATABASE,False
year_2_000463,year_2,HBase,DATABASE,False
year_2_000465,year_2,HBase,DATABASE,False
year_2_000467,year_2,HBase,DATABASE,False
year_2_000468,year_2,HBase,DATABASE,False
year_2_000470,year_2,HBase,DATABASE,False
year_2_000471,year_2,HBase,DATABASE,False
year_2_000472,year_2,HBase,DATABASE,False
year_2_000473,year_2,HBase,DATABASE,False
year_2_000474,year_2,HBase,DATABASE,False
year_2_000475,year_2,HBase,DATABASE,False
year_2_000476,year_2,HBase,DATABASE,False
year_2_000477,year_2,HBase,DATABASE,False
year_2_000479,year_2,HBase,DATABASE,False
year_2_000480,year_2,HBase,DATABASE,False
year_2_000482,year_2,HBase,DATABASE,False
year_2_000483,year_2,HBase,DATABASE,False
year_2_000485,year_2,HBase,DATABASE,False
year_2_000486,year_2,HBase,DATABASE,False
year_2_000487,year_2,HBase,DATABASE,False
year_2_000488,year_2,HBase,DATABASE,False
year_2_000489,year_2,HBase,DATABASE,False
year_2_000491,year_2,HBase,DATABASE,False
year_2_000493,year_2,HBase,DATABASE,False
year_2_000494,year_2,HBase,DATABASE,False
year_2_000495,year_2,HBase,DATABASE,False
year_2_000497,year_2,HBase,DATABASE,False
year_2_000498,year_2,HBase,DATABASE,False
year_2_000499,year_2,HBase,DATABASE,False
year_2_000500,year_2,HBase,DATABASE,False
year_2_000501,year_2,HBase,DATABASE,False
year_2_000503,year_2,HBase,DATABASE,False
year_2_000504,year_2,HBase,DATABASE,False
year_2_000505,year_2,HBase,DATABASE,False
year_2_000506,year_2,HBase,DATABASE,False
year_2_000507,year_2,HBase,DATABASE,False
year_2_000508,year_2,HBase,DATABASE,False
year_2_000511,year_2,HBase,DATABASE,False
year_2_000512,year_2,HBase,DATABASE,False
year_2_000513,year_2,HBase,DATABASE,False
year_2_000514,year_2,HBase,DATABASE,False
year_2_000515,year_2,HBase,DATABASE,False
year_2_000516,year_2,HBase,DATABASE,False
year_2_000517,year_2,HBase,DATABASE,False
year_2_000523,year_2,HBase,DATABASE,False
year_2_000524,year_2,HBase,DATABASE,False
year_2_000525,year_2,HBase,DATABASE,False
year_2_000526,year_2,HBase,DATABASE,False
year_2_000527,year_2,HBase,DATABASE,False
year_2_000531,year_2,HBase,DATABASE,False
year_2_000532,year_2,HBase,DATABASE,False
year_2_000534,year_2,HBase,DATABASE,False
year_2_000535,year_2,HBase,DATABASE,False
year_2_000536,year_2,HBase,DATABASE,False
year_2_000537,year_2,HBase,DATABASE,False
year_2_000538,year_2,HBase,DATABASE,False
year_2_000539,year_2,HBase,DATABASE,False
year_2_000542,year_2,HBase,DATABASE,False
year_2_000543,year_2,HBase,DATABASE,False
year_2_000544,year_2,HBase,DATABASE,False
year_2_000547,year_2,HBase,DATABASE,False
year_2_000548,year_2,HBase,DATABASE,False
year_2_000549,year_2,HBase,DATABASE,False
year_2_000550,year_2,HBase,DATABASE,False
year_2_000551,year_2,HBase,DATABASE,False
year_2_000552,year_2,HBase,DATABASE,False
year_2_000553,year_2,HBase,DATABASE,False
year_2_000554,year_2,HBase,DATABASE,False
year_2_000556,year_2,HBase,DATABASE,False
year_2_000557,year_2,HBase,DATABASE,False
year_2_000559,year_2,HBase,DATABASE,False
year_2_000560,year_2,HBase,DATABASE,False
year_2_000562,year_2,HBase,DATABASE,False
year_2_000564,year_2,HBase,DATABASE,False
year_2_000565,year_2,HBase,DATABASE,False
year_2_000567,year_2,HBase,DATABASE,False
year_2_000569,year_2,HBase,DATABASE,False
year_2_000571,year_2,HBase,DATABASE,False
year_2_000572,year_2,HBase,DATABASE,False
year_2_000573,year_2,HBase,DATABASE,False
year_2_000574,year_2,HBase,DATABASE,False
year_2_000577,year_2,HBase,DATABASE,False
year_2_000578,year_2,HBase,DATABASE,False
year_2_000580,year_2,HBase,DATABASE,False
year_2_000581,year_2,HBase,DATABASE,False
year_2_000582,year_2,HBase,DATABASE,False
year_2_000584,year_2,HBase,DATABASE,False
year_2_000588,year_2,HBase,DATABASE,False
year_2_000589,year_2,HBase,DATABASE,False
year_2_000590,year_2,HBase,DATABASE,False
year_2_000591,year_2,HBase,DATABASE,False
year_2_000592,year_2,HBase,DATABASE,False
year_2_000594,year_2,HBase,DATABASE,False
year_2_000595,year_2,HBase,DATABASE,False
year_2_000596,year_2,HBase,DATABASE,False
year_2_000597,year_2,HBase,DATABASE,False
year_2_000598,year_2,HBase,DATABASE,False
year_2_000599,year_2,HBase,DATABASE,False
year_2_000600,year_2,HBase,DATABASE,False
year_2_000601,year_2,HBase,DATABASE,False
year_2_000602,year_2,HBase,DATABASE,False
year_2_000604,year_2,HBase,DATABASE,False
year_2_000605,year_2,HBase,DATABASE,False
year_2_000606,year_2,HBase,DATABASE,False
year_2_000608,year_2,HBase,DATABASE,False
year_2_000611,year_2,HBase,DATABASE,False
year_2_000612,year_2,HBase,DATABASE,False
year_2_000613,year_2,HBase,DATABASE,False
year_2_000614,year_2,HBase,DATABASE,False
year_2_000615,year_2,HBase,DATABASE,False
year_2_000616,year_2,HBase,DATABASE,False
year_2_000617,year_2,HBase,DATABASE,False
year_2_000621,year_2,HBase,DATABASE,False
year_2_000622,year_2,HBase,DATABASE,False
year_2_000623,year_2,HBase,DATABASE,False
year_2_000624,year_2,HBase,DATABASE,False
year_2_000625,year_2,HBase,DATABASE,False
year_2_000626,year_2,HBase,DATABASE,False
year_2_000627,year_2,HBase,DATABASE,False
year_2_000628,year_2,HBase,DATABASE,False
year_2_000629,year_2,HBase,DATABASE,False
year_2_000630,year_2,HBase,DATABASE,False
year_2_000632,year_2,HBase,DATABASE,False
year_2_000633,year_2,HBase,DATABASE,False
year_2_000634,year_2,HBase,DATABASE,False
year_2_000635,year_2,HBase,DATABASE,False
year_2_000636,year_2,HBase,DATABASE,False
year_2_000638,year_2,HBase,DATABASE,False
year_2_000639,year_2,HBase,DATABASE,False
year_2_000642,year_2,HBase,DATABASE,False
year_2_000644,year_2,HBase,DATABASE,False
year_2_000645,year_2,HBase,DATABASE,False
year_2_000648,year_2,HBase,DATABASE,False
year_2_000649,year_2,HBase,DATABASE,False
year_2_000650,year_2,HBase,DATABASE,False
year_2_000651,year_2,HBase,DATABASE,False
year_2_000652,year_2,HBase,DATABASE,False
year_2_000653,year_2,HBase,DATABASE,False
year_2_000655,year_2,HBase,DATABASE,False
year_2_000656,year_2,HBase,DATABASE,False
year_2_000658,year_2,HBase,DATABASE,False
year_2_000659,year_2,HBase,DATABASE,False
year_2_000660,year_2,HBase,DATABASE,False
year_2_000661,year_2,HBase,DATABASE,False
year_2_000662,year_2,HBase,DATABASE,False
year_2_000664,year_2,HBase,DATABASE,False
year_2_000665,year_2,HBase,DATABASE,False
year_2_000666,year_2,HBase,DATABASE,False
year_2_000667,year_2,HBase,DATABASE,False
year_2_000669,year_2,HBase,DATABASE,False
year_2_000670,year_2,HBase,DATABASE,False
year_2_000671,year_2,HBase,DATABASE,False
year_2_000672,year_2,HBase,DATABASE,False
year_2_000673,year_2,HBase,DATABASE,False
year_2_000674,year_2,HBase,DATABASE,False
year_2_000677,year_2,HBase,DATABASE,False
year_2_000678,year_2,HBase,DATABASE,False
year_2_000679,year_2,HBase,DATABASE,False
year_2_000680,year_2,HBase,DATABASE,False
year_2_000681,year_2,HBase,DATABASE,False
year_2_000682,year_2,HBase,DATABASE,False
year_2_000683,year_2,HBase,DATABASE,False
year_2_000685,year_2,HBase,DATABASE,False
year_2_000686,year_2,HBase,DATABASE,False
year_2_000687,year_2,HBase,DATABASE,False
year_2_000690,year_2,HBase,DATABASE,False
year_2_000691,year_2,HBase,DATABASE,False
year_2_000692,year_2,HBase,DATABASE,False
year_2_000693,year_2,HBase,DATABASE,False
year_2_000694,year_2,HBase,DATABASE,False
year_2_000695,year_2,HBase,DATABASE,False
year_2_000696,year_2,HBase,DATABASE,False
year_2_000697,year_2,HBase,DATABASE,False
year_2_000699,year_2,HBase,DATABASE,False
year_2_000700,year_2,HBase,DATABASE,False
year_2_000701,year_2,HBase,DATABASE,False
year_2_000702,year_2,HBase,DATABASE,False
year_2_000703,year_2,HBase,DATABASE,False
year_2_000704,year_2,HBase,DATABASE,False
year_2_000705,year_2,HBase,DATABASE,False
year_2_000706,year_2,HBase,DATABASE,False
year_2_000707,year_2,HBase,DATABASE,False
year_2_000710,year_2,HBase,DATABASE,False
year_2_000711,year_2,HBase,DATABASE,False
year_2_000712,year_2,HBase,DATABASE,False
year_2_000713,year_2,HBase,DATABASE,False
year_2_000717,year_2,HBase,DATABASE,False
year_2_000720,year_2,HBase,DATABASE,False
year_2_000721,year_2,HBase,DATABASE,False
year_2_000722,year_2,HBase,DATABASE,False
year_2_000724,year_2,HBase,DATABASE,False
year_2_000725,year_2,HBase,DATABASE,False
year_2_000728,year_2,HBase,DATABASE,False
year_2_000729,year_2,HBase,DATABASE,False
year_2_000731,year_2,HBase,DATABASE,False
year_2_000733,year_2,HBase,DATABASE,False
year_2_000734,year_2,HBase,DATABASE,False
year_2_000736,year_2,HBase,DATABASE,False
year_2_000737,year_2,HBase,DATABASE,False
year_2_000738,year_2,HBase,DATABASE,False
year_2_000739,year_2,HBase,DATABASE,False
year_2_000740,year_2,HBase,DATABASE,False
year_2_000742,year_2,HBase,DATABASE,False
year_2_000743,year_2,HBase,DATABASE,False
year_2_000744,year_2,HBase,DATABASE,False
year_2_000746,year_2,HBase,DATABASE,False
year_2_000747,year_2,HBase,DATABASE,False
year_2_000748,year_2,HBase,DATABASE,False
year_2_000749,year_2,HBase,DATABASE,False
year_2_000750,year_2,HBase,DATABASE,False
year_2_000751,year_2,HBase,DATABASE,False
year_2_000752,year_2,HBase,DATABASE,False
year_2_000753,year_2,HBase,DATABASE,False
year_2_000756,year_2,HBase,DATABASE,False
year_2_000757,year_2,HBase,DATABASE,False
year_2_000758,year_2,HBase,DATABASE,False
year_2_000759,year_2,HBase,DATABASE,False
year_2_000760,year_2,HBase,DATABASE,False
year_2_000761,year_2,HBase,DATABASE,False
year_2_000762,year_2,HBase,DATABASE,False
year_2_000763,year_2,HBase,DATABASE,False
year_2_000764,year_2,HBase,DATABASE,False
year_2_000766,year_2,HBase,DATABASE,False
year_2_000767,year_2,HBase,DATABASE,False
year_2_000769,year_2,HBase,DATABASE,False
year_2_000772,year_2,HBase,DATABASE,False
year_2_000773,year_2,HBase,DATABASE,False
year_2_000777,year_2,HBase,DATABASE,False
year_2_000778,year_2,HBase,DATABASE,False
year_2_000780,year_2,HBase,DATABASE,False
year_2_000781,year_2,HBase,DATABASE,False
year_2_000782,year_2,HBase,DATABASE,False
year_2_000783,year_2,HBase,DATABASE,False
year_2_000788,year_2,HBase,DATABASE,False
year_2_000789,year_2,HBase,DATABASE,False
year_2_000790,year_2,HBase,DATABASE,False
year_2_000791,year_2,HBase,DATABASE,False
year_2_000792,year_2,HBase,DATABASE,False
year_2_000793,year_2,HBase,DATABASE,False
year_2_000794,year_2,HBase,DATABASE,False
year_2_000795,year_2,HBase,DATABASE,False
year_2_000797,year_2,HBase,DATABASE,False
year_2_000798,year_2,HBase,DATABASE,False
year_2_000799,year_2,HBase,DATABASE,False
year_2_000801,year_2,HBase,DATABASE,False
year_2_000805,year_2,HBase,DATABASE,False
year_2_000806,year_2,HBase,DATABASE,False
year_2_000807,year_2,HBase,DATABASE,False
year_2_000808,year_2,HBase,DATABASE,False
year_2_000811,year_2,HBase,DATABASE,False
year_2_000812,year_2,HBase,DATABASE,False
year_2_000813,year_2,HBase,DATABASE,False
year_2_000814,year_2,HBase,DATABASE,False
year_2_000817,year_2,HBase,DATABASE,False
year_2_000818,year_2,HBase,DATABASE,False
year_2_000821,year_2,HBase,DATABASE,False
year_2_000822,year_2,HBase,DATABASE,False
year_2_000823,year_2,HBase,DATABASE,False
year_2_000824,year_2,HBase,DATABASE,False
year_2_000825,year_2,HBase,DATABASE,False
year_2_000826,year_2,HBase,DATABASE,False
year_2_000827,year_2,HBase,DATABASE,False
year_2_000828,year_2,HBase,DATABASE,False
year_2_000829,year_2,HBase,DATABASE,False
year_2_000830,year_2,HBase,DATABASE,False
year_2_000831,year_2,HBase,DATABASE,False
year_2_000832,year_2,HBase,DATABASE,False
year_2_000833,year_2,HBase,DATABASE,False
year_2_000836,year_2,HBase,DATABASE,False
year_2_000837,year_2,HBase,DATABASE,False
year_2_000838,year_2,HBase,DATABASE,False
year_2_000839,year_2,HBase,DATABASE,False
year_2_000840,year_2,HBase,DATABASE,False
year_2_000841,year_2,HBase,DATABASE,False
year_2_000844,year_2,HBase,DATABASE,False
year_2_000845,year_2,HBase,DATABASE,False
year_2_000846,year_2,HBase,DATABASE,False
year_2_000847,year_2,HBase,DATABASE,False
year_2_000849,year_2,HBase,DATABASE,False
year_2_000850,year_2,HBase,DATABASE,False
year_2_000851,year_2,HBase,DATABASE,False
year_2_000852,year_2,HBase,DATABASE,False
year_2_000854,year_2,HBase,DATABASE,False
year_2_000855,year_2,HBase,DATABASE,False
year_2_000856,year_2,HBase,DATABASE,False
year_2_000861,year_2,HBase,DATABASE,False
year_2_000863,year_2,HBase,DATABASE,False
year_2_000865,year_2,HBase,DATABASE,False
year_2_000866,year_2,HBase,DATABASE,False
year_2_000867,year_2,HBase,DATABASE,False
year_2_000868,year_2,HBase,DATABASE,False
year_2_000869,year_2,HBase,DATABASE,False
year_2_000870,year_2,HBase,DATABASE,False
year_2_000871,year_2,HBase,DATABASE,False
year_2_000872,year_2,HBase,DATABASE,False
year_2_000873,year_2,HBase,DATABASE,False
year_2_000874,year_2,HBase,DATABASE,False
year_2_000875,year_2,HBase,DATABASE,False
year_2_000876,year_2,HBase,DATABASE,False
year_2_000877,year_2,HBase,DATABASE,False
year_2_000878,year_2,HBase,DATABASE,False
year_2_000879,year_2,HBase,DATABASE,False
year_2_000880,year_2,HBase,DATABASE,False
year_2_000881,year_2,HBase,DATABASE,False
year_2_000882,year_2,HBase,DATABASE,False
year_2_000884,year_2,HBase,DATABASE,False
year_2_000885,year_2,HBase,DATABASE,False
year_2_000886,year_2,HBase,DATABASE,False
year_2_000891,year_2,HBase,DATABASE,False
year_2_000893,year_2,HBase,DATABASE,False
year_2_000895,year_2,HBase,DATABASE,False
year_2_000896,year_2,HBase,DATABASE,False
year_2_000897,year_2,HBase,DATABASE,False
year_2_000898,year_2,HBase,DATABASE,False
year_2_000902,year_2,HBase,DATABASE,False
year_2_000903,year_2,HBase,DATABASE,False
year_2_000904,year_2,HBase,DATABASE,False
year_2_000907,year_2,HBase,DATABASE,False
year_2_000910,year_2,HBase,DATABASE,False
year_2_000911,year_2,HBase,DATABASE,False
year_2_000912,year_2,HBase,DATABASE,False
year_2_000913,year_2,HBase,DATABASE,False
year_2_000915,year_2,HBase,DATABASE,False
year_2_000916,year_2,HBase,DATABASE,False
year_2_000917,year_2,HBase,DATABASE,False
year_2_000918,year_2,HBase,DATABASE,False
year_2_000919,year_2,HBase,DATABASE,False
year_2_000920,year_2,HBase,DATABASE,False
year_2_000921,year_2,HBase,DATABASE,False
year_2_000922,year_2,HBase,DATABASE,False
year_2_000924,year_2,HBase,DATABASE,False
year_2_000925,year_2,HBase,DATABASE,False
year_2_000927,year_2,HBase,DATABASE,False
year_2_000929,year_2,HBase,DATABASE,False
year_2_000930,year_2,HBase,DATABASE,False
year_2_000931,year_2,HBase,DATABASE,False
year_2_000932,year_2,HBase,DATABASE,False
year_2_000933,year_2,HBase,DATABASE,False
year_2_000935,year_2,HBase,DATABASE,False
year_2_000936,year_2,HBase,DATABASE,False
year_2_000938,year_2,HBase,DATABASE,False
year_2_000939,year_2,HBase,DATABASE,False
year_2_000940,year_2,HBase,DATABASE,False
year_2_000941,year_2,HBase,DATABASE,False
year_2_000942,year_2,HBase,DATABASE,False
year_2_000944,year_2,HBase,DATABASE,False
year_2_000947,year_2,HBase,DATABASE,False
year_2_000949,year_2,HBase,DATABASE,False
year_2_000952,year_2,HBase,DATABASE,False
year_2_000953,year_2,HBase,DATABASE,False
year_2_000954,year_2,HBase,DATABASE,False
year_2_000957,year_2,HBase,DATABASE,False
year_2_000959,year_2,HBase,DATABASE,False
year_2_000960,year_2,HBase,DATABASE,False
year_2_000962,year_2,HBase,DATABASE,False
year_2_000963,year_2,HBase,DATABASE,False
year_2_000964,year_2,HBase,DATABASE,False
year_2_000965,year_2,HBase,DATABASE,False
year_2_000966,year_2,HBase,DATABASE,False
year_2_000967,year_2,HBase,DATABASE,False
year_2_000969,year_2,HBase,DATABASE,False
year_2_000971,year_2,HBase,DATABASE,False
year_2_000972,year_2,HBase,DATABASE,False
year_2_000973,year_2,HBase,DATABASE,False
year_2_000974,year_2,HBase,DATABASE,False
year_2_000975,year_2,HBase,DATABASE,False
year_2_000976,year_2,HBase,DATABASE,False
year_2_000977,year_2,HBase,DATABASE,False
year_2_000978,year_2,HBase,DATABASE,False
year_2_000979,year_2,HBase,DATABASE,False
year_2_000980,year_2,HBase,DATABASE,False
year_2_000982,year_2,HBase,DATABASE,False
year_2_000984,year_2,HBase,DATABASE,False
year_2_000985,year_2,HBase,DATABASE,False
year_2_000986,year_2,HBase,DATABASE,False
year_2_000987,year_2,HBase,DATABASE,False
year_2_000988,year_2,HBase,DATABASE,False
year_2_000990,year_2,HBase,DATABASE,False
year_2_000996,year_2,HBase,DATABASE,False
year_2_000997,year_2,HBase,DATABASE,False
year_2_000998,year_2,HBase,DATABASE,False
year_2_000999,year_2,HBase,DATABASE,False
year_2_001000,year_2,HBase,DATABASE,False
year_2_001001,year_2,HBase,DATABASE,False
year_2_001002,year_2,HBase,DATABASE,False
year_2_001003,year_2,HBase,DATABASE,False
year_2_001006,year_2,HBase,DATABASE,False
year_2_001009,year_2,HBase,DATABASE,False
year_2_001010,year_2,HBase,DATABASE,False
year_2_001012,year_2,HBase,DATABASE,False
year_2_001013,year_2,HBase,DATABASE,False
year_2_001014,year_2,HBase,DATABASE,False
year_2_001015,year_2,HBase,DATABASE,False
year_2_001018,year_2,HBase,DATABASE,False
year_2_001020,year_2,HBase,DATABASE,False
year_2_001024,year_2,HBase,DATABASE,False
year_2_001025,year_2,HBase,DATABASE,False
year_2_001026,year_2,HBase,DATABASE,False
year_2_001027,year_2,HBase,DATABASE,False
year_2_001028,year_2,HBase,DATABASE,False
year_2_001029,year_2,HBase,DATABASE,False
year_2_001030,year_2,HBase,DATABASE,False
year_2_001031,year_2,HBase,DATABASE,False
year_2_001032,year_2,HBase,DATABASE,False
year_2_001036,year_2,HBase,DATABASE,False
year_2_001037,year_2,HBase,DATABASE,False
year_2_001038,year_2,HBase,DATABASE,False
year_2_001039,year_2,HBase,DATABASE,False
year_2_001041,year_2,HBase,DATABASE,False
year_2_001042,year_2,HBase,DATABASE,False
year_2_001043,year_2,HBase,DATABASE,False
year_2_001044,year_2,HBase,DATABASE,False
year_2_001045,year_2,HBase,DATABASE,False
year_2_001046,year_2,HBase,DATABASE,False
year_2_001047,year_2,HBase,DATABASE,False
year_2_001048,year_2,HBase,DATABASE,False
year_2_001049,year_2,HBase,DATABASE,False
year_2_001050,year_2,HBase,DATABASE,False
year_2_001052,year_2,HBase,DATABASE,False
year_2_001053,year_2,HBase,DATABASE,False
year_2_001054,year_2,HBase,DATABASE,False
year_2_001055,year_2,HBase,DATABASE,False
year_2_001056,year_2,HBase,DATABASE,False
year_2_001057,year_2,HBase,DATABASE,False
year_2_001060,year_2,HBase,DATABASE,False
year_2_001062,year_2,HBase,DATABASE,False
year_2_001064,year_2,HBase,DATABASE,False
year_2_001065,year_2,HBase,DATABASE,False
year_2_001067,year_2,HBase,DATABASE,False
year_2_001068,year_2,HBase,DATABASE,False
year_2_001069,year_2,HBase,DATABASE,False
year_2_001070,year_2,HBase,DATABASE,False
year_2_001072,year_2,HBase,DATABASE,False
year_2_001073,year_2,HBase,DATABASE,False
